s_rel,g_gap,lambda_pairwise,lambda_with_hyperedge,lambda_gain,hyperedge_active
4.04602510460251,0.27932960893854747,0.4121076714500553,0.4255983095393606,0.013490638089305342,1
4.071129707112971,0.27932960893854747,0.41182232724998125,0.4249950284552242,0.013172701205242937,1
4.096234309623431,0.27932960893854747,0.41154370782046695,0.4244059650312779,0.012862257210810978,1
4.121338912133891,0.27932960893854747,0.41127165467734134,0.42383078419674564,0.01255912951940428,1
4.146443514644352,0.27932960893854747,0.4110060130714649,0.42326915877753857,0.012263145706073685,1
4.171548117154812,0.27932960893854747,0.41074663190070576,0.4227207693101531,0.011974137409447371,1
4.196652719665272,0.27932960893854747,0.4104933636239899,0.4221853038599535,0.011691940235963587,1
4.2217573221757325,0.27932960893854747,0.4102460641773766,0.42166245784373696,0.0114163936663604,1
4.2468619246861925,0.27932960893854747,0.41000459289211244,0.4211519338564817,0.011147340964369258,1
4.2719665271966525,0.27932960893854747,0.40976881241461577,0.420653441502176,0.010884629087560235,1
4.2970711297071125,0.27932960893854747,0.40953858862834763,0.42016669722863625,0.010628108600288611,1
4.322175732217573,0.27932960893854747,0.4093137905775235,0.41969142416621635,0.010377633588692871,1
4.347280334728033,0.27932960893854747,0.4090942903926231,0.41922735197031924,0.010133061577696154,1
4.372384937238493,0.27932960893854747,0.4088799632176556,0.41877421666761916,0.009894253449963562,1
4.397489539748954,0.27932960893854747,0.40867068713913945,0.418331760505909,0.009661073366769501,1
4.422594142259414,0.27932960893854747,0.4084663431167553,0.41789973180748535,0.00943338869073006,1
4.447698744769874,0.27932960893854747,0.4082668149156335,0.41747788482598963,0.009211069910356149,1
4.472803347280335,0.27932960893854747,0.40807198904023767,0.4170659796066226,0.008993990566384929,1
4.497907949790795,0.27932960893854747,0.4078817546698061,0.41666378184965336,0.008782027179847274,1
4.523012552301255,0.27932960893854747,0.40769600359531477,0.4162710627771453,0.008575059181830531,1
4.548117154811715,0.27932960893854747,0.40751463015792583,0.4158875990028224,0.008372968844896574,1
4.573221757322176,0.27932960893854747,0.407337531188887,0.4155131724050031,0.008175641216116109,1
4.598326359832636,0.27932960893854747,0.4071646059508469,0.41514757000252817,0.007982964051681269,1
4.623430962343096,0.27932960893854747,0.40699575608055405,0.4147905838336131,0.00779482775305906,1
4.648535564853557,0.27932960893854747,0.40683088553290553,0.41444201083755516,0.007611125304649638,1
4.673640167364017,0.27932960893854747,0.4066699005263149,0.41410165273922867,0.007431752212913745,1
4.698744769874477,0.27932960893854747,0.4065127094893673,0.413769315936302,0.007256606446934686,1
4.7238493723849375,0.27932960893854747,0.4063592230087319,0.4134448113891131,0.007085588380381221,1
4.7489539748953975,0.27932960893854747,0.40620935377830186,0.41312795451314,0.006918600734838122,1
4.7740585774058575,0.27932960893854747,0.40606301654953286,0.41281856507400516,0.006755548524472323,1
4.7991631799163175,0.27932960893854747,0.4059201280829521,0.4125164670849552,0.006596339002003132,1
4.824267782426778,0.27932960893854747,0.40578060710080993,0.4122214887067557,0.006440881605945729,1
4.849372384937238,0.27932960893854747,0.40564437424084776,0.41193346214994586,0.006289087909098096,1
4.874476987447698,0.27932960893854747,0.40551135201115507,0.4116522235793969,0.006140871568241819,1
4.899581589958159,0.27932960893854747,0.4053814647460903,0.41137761302111875,0.005996148275028435,1
4.924686192468619,0.27932960893854747,0.4052546385632414,0.4111094742712646,0.005854835708023174,1
4.949790794979079,0.27932960893854747,0.4051308013213991,0.41084765480727803,0.005716853485878928,1
4.97489539748954,0.27932960893854747,0.40500988257952275,0.4105920057011365,0.005582123121613763,1
5.0,0.27932960893854747,0.40489181355667087,0.41034238153463687,0.005450567977966,1
-1.0,0.2905027932960894,0.4,0.4,0.0,1
-0.9748953974895398,0.2905027932960894,0.4,0.4,0.0,1
-0.9497907949790795,0.2905027932960894,0.4,0.4,0.0,1
-0.9246861924686193,0.2905027932960894,0.4,0.4,0.0,1
-0.899581589958159,0.2905027932960894,0.4,0.4,0.0,1
-0.8744769874476988,0.2905027932960894,0.4,0.4,0.0,1
-0.8493723849372385,0.2905027932960894,0.4,0.4,0.0,1
-0.8242677824267782,0.2905027932960894,0.4,0.4,0.0,1
-0.799163179916318,0.2905027932960894,0.4,0.4,0.0,1
-0.7740585774058577,0.2905027932960894,0.4,0.4,0.0,1
-0.7489539748953975,0.2905027932960894,0.4,0.4,0.0,1
-0.7238493723849373,0.2905027932960894,0.4,0.4,0.0,1
-0.698744769874477,0.2905027932960894,0.4,0.4,0.0,1
-0.6736401673640167,0.2905027932960894,0.4,0.4,0.0,1
-0.6485355648535565,0.2905027932960894,0.4,0.4,0.0,1
-0.6234309623430963,0.2905027932960894,0.4,0.4,0.0,1
-0.598326359832636,0.2905027932960894,0.4,0.4,0.0,1
-0.5732217573221757,0.2905027932960894,0.4,0.4,0.0,1
-0.5481171548117154,0.2905027932960894,0.4,0.4,0.0,1
-0.5230125523012552,0.2905027932960894,0.4,0.4,0.0,1
-0.497907949790795,0.2905027932960894,0.4,0.4,0.0,1
-0.4728033472803347,0.2905027932960894,0.4,0.4,0.0,1
-0.4476987447698745,0.2905027932960894,0.4,0.4,0.0,1
-0.4225941422594143,0.2905027932960894,0.4,0.4,0.0,1
-0.39748953974895396,0.2905027932960894,0.4,0.4,0.0,1
-0.37238493723849375,0.2905027932960894,0.4,0.4,0.0,1
-0.34728033472803344,0.2905027932960894,0.4,0.4,0.0,1
-0.32217573221757323,0.2905027932960894,0.4,0.4,0.0,1
-0.297071129707113,0.2905027932960894,0.4,0.4,0.0,1
-0.2719665271966527,0.2905027932960894,0.7144143000056713,0.7144143000056713,0.0,1
-0.2468619246861925,0.2905027932960894,0.7070044279012739,0.7070044279012739,0.0,1
-0.22175732217573219,0.2905027932960894,0.6997691859094464,0.6997691859094464,0.0,1
-0.19665271966527198,0.2905027932960894,0.6927044584832822,0.6927044584832822,0.0,1
-0.17154811715481177,0.2905027932960894,0.6858062270678889,0.6858062270678889,0.0,1
-0.14644351464435146,0.2905027932960894,0.679070567814556,0.679070567814556,0.0,1
-0.12133891213389125,0.2905027932960894,0.6724936493487925,0.6724936493487925,0.0,1
-0.09623430962343094,0.2905027932960894,0.6660717305909669,0.6660717305909669,0.0,1
-0.07112970711297073,0.2905027932960894,0.6598011586283077,0.6598011586283077,0.0,1
-0.046025104602510525,0.2905027932960894,0.6536783666370551,0.6536783666370551,0.0,1
-0.02092050209205021,0.2905027932960894,0.6476998718535828,0.6476998718535828,0.0,1
0.004184100418409997,0.2905027932960894,0.9605928316869419,1.5880936179337335,0.6275007862467916,1
0.029288702928870203,0.2905027932960894,0.9473812150862745,1.5600935500081308,0.6127123349218564,1
0.05439330543933063,0.2905027932960894,0.9344809596078636,1.5327533659435337,0.5982724063356701,1
0.07949790794979084,0.2905027932960894,0.9218847273345274,1.5060575141094543,0.584172786774927,1
0.10460251046025104,0.2905027932960894,0.9095853532834193,1.4799908093841578,0.5704054561007387,1
0.12970711297071125,0.2905027932960894,0.8975758413304447,1.4545384245170676,0.556962583186623,1
0.15481171548117145,0.2905027932960894,0.8858493602307301,1.4296858816947369,0.5438365214640067,1
0.17991631799163188,0.2905027932960894,0.8743992397328775,1.4054190443055852,0.5310198045727078,1
0.20502092050209209,0.2905027932960894,0.8632189667847942,1.381724108898718,0.5185051421139238,1
0.2301255230125523,0.2905027932960894,0.8523021818289429,1.3585875973322539,0.506285415503311,1
0.2552301255230125,0.2905027932960894,0.8416426751849009,1.335996349106695,0.4943536739217942,1
0.2803347280334727,0.2905027932960894,0.8312343835171715,1.313937513878977,0.4827031303618055,1
0.30543933054393313,0.2905027932960894,0.821071386386242,1.292398544152944,0.47132715776670187,1
0.33054393305439334,0.2905027932960894,0.811147902880921,1.271367188142087,0.46021928526116584,1
0.35564853556485354,0.2905027932960894,0.801458288330044,1.2508314828004892,0.44937319447044527,1
0.38075313807531375,0.2905027932960894,0.7919970310916733,1.2307797470180117,0.43878271592633844,1
0.40585774058577395,0.2905027932960894,0.7827587494179697,1.2112005749758497,0.4284418255578799,1
0.4309623430962344,0.2905027932960894,0.773738188393948,1.19208282965868,0.4183446412647319,1
0.4560669456066946,0.2905027932960894,0.7649302169483797,1.17341563651971,0.40848541957133017,1
0.4811715481171548,0.2905027932960894,0.756329824935139,1.1551883772950222,0.3988585523598833,1
0.506276150627615,0.2905027932960894,0.747932120283334,1.1373906839636996,0.38945856368036563,1
0.5313807531380752,0.2905027932960894,0.7397323262146012,1.1200124328502912,0.3802801066356901,1
0.5564853556485356,0.2905027932960894,0.7317257785259808,1.1030437388662695,0.37131796034028874,1
0.5815899581589958,0.2905027932960894,0.7239079229368273,1.0864749498871984,0.3625670269503711,1
0.606694560669456,0.2905027932960894,0.7162743124982449,1.070296641262416,0.35402232876417106,1
0.6317991631799162,0.2905027932960894,0.708820605063577,1.05449961045411,0.3456790053905329,1
0.6569037656903765,0.2905027932960894,0.701542560818508,1.039074871802734,0.33753231098422604,1
0.6820083682008369,0.2905027932960894,0.694436039869374,1.0240136514157892,0.3295776115464152,1
0.7071129707112971,0.2905027932960894,0.6874969998883109,1.009307382177063,0.32181038228875225,1
0.7322175732217573,0.2905027932960894,0.6807214938138993,0.9949476988734867,0.3142262050595873,1
0.7573221757322175,0.2905027932960894,0.6741056676059984,0.9809264334368367,0.3068207658308383,1
0.7824267782426777,0.2905027932960894,0.6676457580534931,0.9672356102975807,0.2995898522440875,1
0.8075313807531381,0.2905027932960894,0.6613380906337063,0.9538674418482161,0.29252935121450985,1
0.8326359832635983,0.2905027932960894,0.6551790774222582,0.9408143240135283,0.28563524659127,1
0.8577405857740585,0.2905027932960894,0.6491652150521849,0.9280688319252419,0.27890361687305704,1
0.8828451882845187,0.2905027932960894,0.6432930827211554,0.9156237156986139,0.2723306329774585,1
0.907949790794979,0.2905027932960894,0.6375593402456516,0.9034718963085546,0.265912556062903,1
0.9330543933054394,0.2905027932960894,0.6319607261610074,0.8916064615629418,0.2596457354019344,1
0.9581589958158996,0.2905027932960894,0.6264940558662238,0.8800206621708309,0.2535266063046071,1
0.9832635983263598,0.2905027932960894,0.6211562198125054,0.8687079079033253,0.24755168809081995,1
1.00836820083682,0.2905027932960894,0.6159441817344883,0.8576617638449264,0.2417175821104382,1
1.0334728033472804,0.2905027932960894,0.6108549769231536,0.8468759467332283,0.23602096981007464,1
1.0585774058577404,0.2905027932960894,0.6058857105394426,0.8363443213848745,0.23045861084543182,1
1.0836820083682008,0.2905027932960894,0.6010335559676158,0.8260608972057463,0.22502734123813048,1
1.1087866108786613,0.2905027932960894,0.5962957532074189,0.8160198247833964,0.21972407157597754,1
1.1338912133891212,0.2905027932960894,0.5916696073041408,0.8062153925597886,0.21454578525564783,1
1.1589958158995817,0.2905027932960894,0.5871524868156703,0.7966420235824512,0.20948953676678078,1
1.1841004184100417,0.2905027932960894,0.582741822315681,0.7872942723321986,0.20455245001651765,1
1.209205020920502,0.2905027932960894,0.5784351049320909,0.7781668216256135,0.19973171669352255,1
1.2343096234309625,0.2905027932960894,0.5742298849199678,0.7692544795905288,0.195024594670561,1
1.2594142259414225,0.2905027932960894,0.5701237702680658,0.7605521767127901,0.19042840644472428,1
1.284518828451883,0.2905027932960894,0.5661144253382027,0.7520549629526156,0.18594053761441298,1
1.309623430962343,0.2905027932960894,0.5621995695367034,0.7437580049289184,0.18155843539221503,1
1.3347280334728033,0.2905027932960894,0.5583769760171542,0.7356565831699841,0.17727960715282984,1
1.3598326359832638,0.2905027932960894,0.5546444704137286,0.7277460894289431,0.17310161901521465,1
1.3849372384937237,0.2905027932960894,0.5509999296043655,0.720022024062511,0.1690220944581455,1
1.4100418410041842,0.2905027932960894,0.5474412805030964,0.7124799934715016,0.16503871296840528,1
1.4351464435146442,0.2905027932960894,0.543966498880833,0.7051157076016639,0.1611492087208308,1
1.4602510460251046,0.2905027932960894,0.5405736082139467,0.6979249775034138,0.157351369289467,1
1.485355648535565,0.2905027932960894,0.5372606785599832,0.6909037129490792,0.15364303438909602,1
1.510460251046025,0.2905027932960894,0.5340258254598732,0.6840479201062979,0.15002209464642474,1
1.5355648535564854,0.2905027932960894,0.5308672088660158,0.6773536992662477,0.14648649040023187,1
1.5606694560669454,0.2905027932960894,0.5277830320956236,0.6708172426254165,0.14303421052979295,1
1.5857740585774058,0.2905027932960894,0.5247715408087337,0.6644348321196486,0.1396632913109149,1
1.6108786610878663,0.2905027932960894,0.5218310220103055,0.6582028373092375,0.13637181529893197,1
1.6359832635983262,0.2905027932960894,0.5189598030758358,0.6521177133138614,0.1331579102380256,1
1.6610878661087867,0.2905027932960894,0.5161562507999362,0.6461759987961846,0.13001974799624844,1
1.6861924686192467,0.2905027932960894,0.513418770467336,0.6403743139929837,0.12695554352564775,1
1.711297071129707,0.2905027932960894,0.5107458049457747,0.6347093587926695,0.12396355384689482,1
1.7364016736401675,0.2905027932960894,0.5081358338002768,0.6291779108581214,0.12104207705784455,1
1.7615062761506275,0.2905027932960894,0.5055873724282974,0.6237768237937575,0.11818945136546016,1
1.786610878661088,0.2905027932960894,0.5030989712152516,0.6185030253558046,0.11540405414055294,1
1.811715481171548,0.2905027932960894,0.5006692147099457,0.6133535157047447,0.11268430099479904,1
1.8368200836820083,0.2905027932960894,0.498296720819441,0.6083253656989495,0.11002864487950843,1
1.8619246861924688,0.2905027932960894,0.4959801400228914,0.603415715228525,0.10743557520563354,1
1.8870292887029287,0.2905027932960894,0.493718154603911,0.5986217715884276,0.10490361698451656,1
1.9121338912133892,0.2905027932960894,0.4915094779010301,0.5939408078899172,0.10243132998888714,1
1.9372384937238492,0.2905027932960894,0.4893528535758179,0.589370161509451,0.10001730793363306,1
1.9623430962343096,0.2905027932960894,0.48724705489825204,0.5849072325741297,0.09766017767587766,1
1.98744769874477,0.2905027932960894,0.48519088404893085,0.5805494824828404,0.0953585984339096,1
2.01255230125523,0.2905027932960894,0.4831831714377306,0.5762944324622504,0.09311126102451985,1
2.0376569037656904,0.2905027932960894,0.481222775038519,0.5721396621568317,0.09091688711831264,1
2.0627615062761504,0.2905027932960894,0.47930857973954943,0.5680828082521165,0.08877422851256708,1
2.087866108786611,0.2905027932960894,0.4774394967091629,0.5641215631303976,0.08668206642123472,1
2.1129707112970713,0.2905027932960894,0.47561446277643965,0.5602536735581102,0.0846392107816705,1
2.1380753138075312,0.2905027932960894,0.4738324398264465,0.5564769394041483,0.08264449957770179,1
2.1631799163179917,0.2905027932960894,0.47209241420973724,0.552789212388388,0.08069679817865073,1
2.1882845188284517,0.2905027932960894,0.47039339616576864,0.5491883948597033,0.07879499869393465,1
2.213389121338912,0.2905027932960894,0.46873441925990555,0.5456724386027811,0.07693801934287563,1
2.2384937238493725,0.2905027932960894,0.46711453983369394,0.5422393436730569,0.07512480383936299,1
2.2635983263598325,0.2905027932960894,0.46553283646808946,0.5388871572591065,0.07335432079101702,1
2.288702928870293,0.2905027932960894,0.46398840945933645,0.5356139725718492,0.07162556311251268,1
2.313807531380753,0.2905027932960894,0.46248038030719885,0.5324179277599289,0.06993754745273008,1
2.3389121338912133,0.2905027932960894,0.46100789121525204,0.529297204850657,0.06828931363540497,1
2.3640167364016738,0.2905027932960894,0.45957010460295145,0.5262500287159133,0.06667992411296181,1
2.3891213389121337,0.2905027932960894,0.4581662026292007,0.5232746660624191,0.06510846343321841,1
2.414225941422594,0.2905027932960894,0.4567953867271471,0.5203694244458058,0.06357403771865874,1
2.439330543933054,0.2905027932960894,0.4554568771499416,0.5175326513079198,0.062075774157978186,1
2.4644351464435146,0.2905027932960894,0.45414991252720355,0.5147627330368146,0.0606128205096111,1
2.489539748953975,0.2905027932960894,0.45287374943193837,0.5120580940488979,0.05918434461695956,1
2.514644351464435,0.2905027932960894,0.4516276619576615,0.5094171958927076,0.05778953393504615,1
2.5397489539748954,0.2905027932960894,0.45041094130548875,0.5068385363738113,0.05642759506832254,1
2.5648535564853554,0.2905027932960894,0.44922289538095794,0.5043206487003287,0.05509775331937078,1
2.589958158995816,0.2905027932960894,0.44806284840035165,0.5018621006485917,0.05379925224824009,1
2.6150627615062763,0.2905027932960894,0.44693014050629837,0.49946149374846754,0.05253135324216917,1
2.6401673640167362,0.2905027932960894,0.44582412739243305,0.4971174624878819,0.05129333509544885,1
2.6652719665271967,0.2905027932960894,0.4447441799369025,0.4948286735360886,0.050084493599186077,1
2.6903765690376567,0.2905027932960894,0.44368968384450913,0.4925938249852454,0.04890414114073627,1
2.715481171548117,0.2905027932960894,0.4426600392972874,0.49041164560986317,0.04775160631257574,1
2.7405857740585775,0.2905027932960894,0.44165466061331615,0.4882808941437082,0.046626233530392046,1
2.7656903765690375,0.2905027932960894,0.4406729759135707,0.48620035857374555,0.04552738266017484,1
2.790794979079498,0.2905027932960894,0.4397144267966273,0.48416885545072236,0.04445442865409506,1
2.815899581589958,0.2905027932960894,0.4387784680210336,0.48218522921599927,0.04340676119496565,1
2.8410041841004183,0.2905027932960894,0.43786456719516426,0.48024835154424533,0.04238378434908107,1
2.8661087866108788,0.2905027932960894,0.43697220447438645,0.47835712070162517,0.0413849162272387,1
2.8912133891213387,0.2905027932960894,0.436100872265362,0.47651046091911087,0.040409588653748885,1
2.916317991631799,0.2905027932960894,0.4352500749373184,0.47470732178056374,0.03945724684324539,1
2.941422594142259,0.2905027932960894,0.4344193285401245,0.47294667762523734,0.03852734908511287,1
2.9665271966527196,0.2905027932960894,0.43360816052901,0.4712275269643611,0.037619366435351055,1
2.99163179916318,0.2905027932960894,0.43281610949577287,0.4695488919114741,0.03673278241570124,1
3.01673640167364,0.2905027932960894,0.43204272490632134,0.46790981762618467,0.035867092719863346,1
3.0418410041841,0.2905027932960894,0.4312875668444013,0.4663093717710378,0.03502180492663654,1
3.066945606694561,0.2905027932960894,0.4305502057613634,0.4647466439811839,0.034196438219820546,1
3.092050209205021,0.2905027932960894,0.42983022223182726,0.46322074534654534,0.033390523114718074,1
3.117154811715481,0.2905027932960894,0.42912720671510424,0.4617308079061868,0.032603601191082555,1
3.1422594142259417,0.2905027932960894,0.42844075932224274,0.4602759841546026,0.03183522483235986,1
3.1673640167364017,0.2905027932960894,0.42777048958856345,0.45885544655963884,0.031084956971075363,1
3.1924686192468616,0.2905027932960894,0.42711601625155543,0.4574683870917767,0.030352370840221254,1
3.2175732217573225,0.2905027932960894,0.4264769670340066,0.4561140167645098,0.029637049730503184,1
3.2426778242677825,0.2905027932960894,0.4258529784322452,0.4547915651855532,0.028938586753308043,1
3.2677824267782425,0.2905027932960894,0.4252436955093717,0.4535002801186292,0.028256584609257507,1
3.2928870292887025,0.2905027932960894,0.4246487716933639,0.4522394270555805,0.027590655362216582,1
3.3179916317991633,0.2905027932960894,0.42406786857993994,0.4510082887985678,0.02694042021862787,1
3.3430962343096233,0.2905027932960894,0.42350065574006723,0.44980616505211374,0.026305509312046494,1
3.3682008368200833,0.2905027932960894,0.4229468105320083,0.448632372024761,0.025685561492752713,1
3.393305439330544,0.2905027932960894,0.4224060179177952,0.44748624204011817,0.02508022412232299,1
3.418410041841004,0.2905027932960894,0.4218779702840308,0.4463671231570732,0.024489152873042413,1
3.443514644351464,0.2905027932960894,0.4213623672669112,0.44527437879895543,0.023912011532044235,1
3.468619246861925,0.2905027932960894,0.4208589155813736,0.44420738739143917,0.023348471810065535,1
3.493723849372385,0.2905027932960894,0.42036732885426986,0.44316554200897973,0.02279821315470988,1
3.518828451882845,0.2905027932960894,0.41988732746147184,0.44214825002958263,0.022260922568110797,1
3.543933054393305,0.2905027932960894,0.4194186383688157,0.44115493279770823,0.021736294428892525,1
3.569037656903766,0.2905027932960894,0.41896099497679484,0.44018502529512143,0.021224030318326575,1
3.594142259414226,0.2905027932960894,0.41851413696891276,0.4392379758194982,0.02072383885058541,1
3.619246861924686,0.2905027932960894,0.4180778101636101,0.4383132456706065,0.020235435506996375,1
3.6443514644351467,0.2905027932960894,0.4176517663696812,0.4374103088438832,0.019758542474201994,1
3.6694560669456067,0.2905027932960894,0.41723576324509787,0.43652865173123223,0.019292888486134346,1
3.6945606694560666,0.2905027932960894,0.4168295641591608,0.4356677728288743,0.018838208669713547,1
3.7196652719665275,0.2905027932960894,0.4164329380578992,0.434827182452082,0.018394244394182788,1
3.7447698744769875,0.2905027932960894,0.41604565933264304,0.43400640245663724,0.017960743123994184,1
3.7698744769874475,0.2905027932960894,0.41566750769169203,0.43320496596685354,0.01753745827516152,1
3.7949790794979075,0.2905027932960894,0.41529826803500974,0.4324224171100083,0.017124149074998526,1
3.8200836820083683,0.2905027932960894,0.41493773033187037,0.43165831075703304,0.016720580425162668,1
3.8451882845188283,0.2905027932960894,0.41458568950138924,0.43091221226931586,0.01632652276792663,1
3.8702928870292883,0.2905027932960894,0.4142419452958687,0.4301836972514701,0.015941751955601356,1
3.895397489539749,0.2905027932960894,0.4139063021868934,0.4294723513099299,0.015566049123036479,1
3.920502092050209,0.2905027932960894,0.41357856925410974,0.42877776981723537,0.01519920056312561,1
3.945606694560669,0.2905027932960894,0.41325856007662687,0.42809955768187236,0.014840997605245472,1
3.97071129707113,0.2905027932960894,0.41294609262697685,0.4274373291235369,0.014491236496560039,1
3.99581589958159,0.2905027932960894,0.4126409891675736,0.4267907074536955,0.014149718286121944,1
4.02092050209205,0.2905027932960894,0.4123430761496126,0.4261593248613178,0.013816248711705252,1
4.04602510460251,0.2905027932960894,0.4120521841143527,0.425542822203658,0.013490638089305342,1
4.071129707112971,0.2905027932960894,0.41176814759672486,0.4249408488019678,0.013172701205242937,1
4.096234309623431,0.2905027932960894,0.4114908050312123,0.4243530622420233,0.012862257210810978,1
4.121338912133891,0.2905027932960894,0.41121999865994896,0.42377912817935326,0.01255912951940428,1
4.146443514644352,0.2905027932960894,0.41095557444298353,0.4232187201490572,0.012263145706073685,1
4.171548117154812,0.2905027932960894,0.4106973819706588,0.42267151938010616,0.011974137409447371,1
4.196652719665272,0.2905027932960894,0.41044527437805556,0.42213721461401915,0.011691940235963587,1
4.2217573221757325,0.2905027932960894,0.4101991082614529,0.4216155019278133,0.0114163936663604,1
4.2468619246861925,0.2905027932960894,0.40995874359675766,0.4211060845611269,0.011147340964369258,1
4.2719665271966525,0.2905027932960894,0.4097240436598555,0.4206086727474157,0.010884629087560235,1
4.2970711297071125,0.2905027932960894,0.4094948749488401,0.42012298354912875,0.010628108600288611,1
4.322175732217573,0.2905027932960894,0.4092711071080743,0.41964874069676716,0.010377633588692871,1
4.347280334728033,0.2905027932960894,0.4090526128540415,0.41918567443173765,0.010133061577696154,1
4.372384937238493,0.2905027932960894,0.40883926790294395,0.41873352135290753,0.009894253449963562,1
4.397489539748954,0.2905027932960894,0.4086309509000082,0.41829202426677775,0.009661073366769501,1
4.422594142259414,0.2905027932960894,0.40842754335045584,0.4178609320411859,0.00943338869073006,1
4.447698744769874,0.2905027932960894,0.4082289295521012,0.41743999946245736,0.009211069910356149,1
4.472803347280335,0.2905027932960894,0.40803499652953806,0.417028987095923,0.008993990566384929,1
4.497907949790795,0.2905027932960894,0.4078456339698769,0.41662766114972416,0.008782027179847274,1
4.523012552301255,0.2905027932960894,0.4076607341599966,0.41623579334182714,0.008575059181830531,1
4.548117154811715,0.2905027932960894,0.4074801919252753,0.41585316077017187,0.008372968844896574,1
4.573221757322176,0.2905027932960894,0.40730390456976495,0.4154795457858811,0.008175641216116109,1
4.598326359832636,0.2905027932960894,0.4071317718177759,0.41511473586945713,0.007982964051681269,1
4.623430962343096,0.2905027932960894,0.4069636957568381,0.41475852350989717,0.00779482775305906,1
4.648535564853557,0.2905027932960894,0.40679958078200656,0.4144107060866562,0.007611125304649638,1
4.673640167364017,0.2905027932960894,0.4066393335414794,0.41407108575439316,0.007431752212913745,1
4.698744769874477,0.2905027932960894,0.40648286288349755,0.41373946933043226,0.007256606446934686,1
4.7238493723849375,0.2905027932960894,0.4063300798044957,0.4134156681848769,0.007085588380381221,1
4.7489539748953975,0.2905027932960894,0.40618089739847574,0.41309949813331387,0.006918600734838122,1
4.7740585774058575,0.2905027932960894,0.4060352308075723,0.4127907793320446,0.006755548524472323,1
4.7991631799163175,0.2905027932960894,0.40589299717378463,0.41248933617578776,0.006596339002003132,1
4.824267782426778,0.2905027932960894,0.40575411559184466,0.4121949971977904,0.006440881605945729,1
4.849372384937238,0.2905027932960894,0.40561850706319724,0.41190759497229534,0.006289087909098096,1
4.874476987447698,0.2905027932960894,0.40548609445106354,0.4116269660193054,0.006140871568241819,1
4.899581589958159,0.2905027932960894,0.4053568024365645,0.41135295071159295,0.005996148275028435,1
4.924686192468619,0.2905027932960894,0.4052305574758781,0.4110853931839013,0.005854835708023174,1
4.949790794979079,0.2905027932960894,0.40510728775840577,0.4108241412442847,0.005716853485878928,1
4.97489539748954,0.2905027932960894,0.40498692316592555,0.4105690462875393,0.005582123121613763,1
5.0,0.2905027932960894,0.40486939523270715,0.41031996321067316,0.005450567977966,1
-1.0,0.3016759776536313,0.4,0.4,0.0,1
-0.9748953974895398,0.3016759776536313,0.4,0.4,0.0,1
-0.9497907949790795,0.3016759776536313,0.4,0.4,0.0,1
-0.9246861924686193,0.3016759776536313,0.4,0.4,0.0,1
-0.899581589958159,0.3016759776536313,0.4,0.4,0.0,1
-0.8744769874476988,0.3016759776536313,0.4,0.4,0.0,1
-0.8493723849372385,0.3016759776536313,0.4,0.4,0.0,1
-0.8242677824267782,0.3016759776536313,0.4,0.4,0.0,1
-0.799163179916318,0.3016759776536313,0.4,0.4,0.0,1
-0.7740585774058577,0.3016759776536313,0.4,0.4,0.0,1
-0.7489539748953975,0.3016759776536313,0.4,0.4,0.0,1
-0.7238493723849373,0.3016759776536313,0.4,0.4,0.0,1
-0.698744769874477,0.3016759776536313,0.4,0.4,0.0,1
-0.6736401673640167,0.3016759776536313,0.4,0.4,0.0,1
-0.6485355648535565,0.3016759776536313,0.4,0.4,0.0,1
-0.6234309623430963,0.3016759776536313,0.4,0.4,0.0,1
-0.598326359832636,0.3016759776536313,0.4,0.4,0.0,1
-0.5732217573221757,0.3016759776536313,0.4,0.4,0.0,1
-0.5481171548117154,0.3016759776536313,0.4,0.4,0.0,1
-0.5230125523012552,0.3016759776536313,0.4,0.4,0.0,1
-0.497907949790795,0.3016759776536313,0.4,0.4,0.0,1
-0.4728033472803347,0.3016759776536313,0.4,0.4,0.0,1
-0.4476987447698745,0.3016759776536313,0.4,0.4,0.0,1
-0.4225941422594143,0.3016759776536313,0.4,0.4,0.0,1
-0.39748953974895396,0.3016759776536313,0.4,0.4,0.0,1
-0.37238493723849375,0.3016759776536313,0.4,0.4,0.0,1
-0.34728033472803344,0.3016759776536313,0.4,0.4,0.0,1
-0.32217573221757323,0.3016759776536313,0.4,0.4,0.0,1
-0.297071129707113,0.3016759776536313,0.718603183711993,0.718603183711993,0.0,1
-0.2719665271966527,0.3016759776536313,0.7110945912487461,0.7110945912487461,0.0,1
-0.2468619246861925,0.3016759776536313,0.7037629554628375,0.7037629554628375,0.0,1
-0.22175732217573219,0.3016759776536313,0.696604105976689,0.696604105976689,0.0,1
-0.19665271966527198,0.3016759776536313,0.6896139706969427,0.6896139706969427,0.0,1
-0.17154811715481177,0.3016759776536313,0.6827885734981757,0.6827885734981757,0.0,1
-0.14644351464435146,0.3016759776536313,0.6761240319612016,0.6761240319612016,0.0,1
-0.12133891213389125,0.3016759776536313,0.6696165551646751,0.6696165551646751,0.0,1
-0.09623430962343094,0.3016759776536313,0.663262441528742,0.663262441528742,0.0,1
-0.07112970711297073,0.3016759776536313,0.6570580767095078,0.6570580767095078,0.0,1
-0.046025104602510525,0.3016759776536313,0.6509999315431287,0.6509999315431287,0.0,1
-0.02092050209205021,0.3016759776536313,0.6450845600383546,0.6450845600383546,0.0,1
0.004184100418409997,0.3016759776536313,0.9580391555099896,1.5855399417567813,0.6275007862467916,1
